amiloride eplerenone
amiloride eprosartan
amiloride forasartan
amiloride fosinopril
amiloride irbesartan
amiloride lisinopril
amiloride losartan
amiloride moexipril
amiloride perindopril
amiloride polystyrene_sulfonate
amiloride potassium
amiloride quinapril
amiloride quinidine
amiloride quinidine_barbiturate
amiloride ramipril
amiloride saprisartan
amiloride spirapril
amiloride tasosartan
amiloride telmisartan
amiloride trandolapril
amiloride valsartan
phenelzine acetohexamide
phenelzine almotriptan
phenelzine altretamine
phenelzine amitriptyline
phenelzine amoxapine
phenelzine amphetamine
phenelzine atomoxetine
phenelzine benzphetamine
phenelzine bupropion
phenelzine buspirone
phenelzine chlorpropamide
phenelzine citalopram
phenelzine clomipramine
phenelzine desipramine
phenelzine dexfenfluramine
phenelzine dextroamphetamine
phenelzine dextromethorphan
phenelzine diethylpropion
phenelzine dobutamine
phenelzine donepezil
phenelzine dopamine
phenelzine doxepin
phenelzine duloxetine
phenelzine entacapone
phenelzine ephedra
phenelzine ephedrine
phenelzine epinephrine
phenelzine escitalopram
phenelzine fenfluramine
phenelzine fenoterol
phenelzine fluoxetine
phenelzine fluvoxamine
phenelzine galantamine
phenelzine ginseng
phenelzine glibenclamide
phenelzine gliclazide
phenelzine glipizide
phenelzine glisoxepide
phenelzine glycodiazine
phenelzine guanethidine
phenelzine imipramine
phenelzine insulin
phenelzine isoproterenol
phenelzine levodopa
phenelzine mazindol
phenelzine meperidine
phenelzine mephentermine
phenelzine metaraminol
phenelzine methamphetamine
phenelzine methotrimeprazine
phenelzine methoxamine
phenelzine methylphenidate
phenelzine midodrine
phenelzine mirtazapine
phenelzine naratriptan
phenelzine nefazodone
phenelzine norepinephrine
phenelzine nortriptyline
phenelzine orciprenaline
phenelzine paroxetine
phenelzine phendimetrazine
phenelzine phendimetrazine
phenelzine phentermine
phenelzine phenylephrine
phenelzine phenylpropanolamine
phenelzine pirbuterol
phenelzine procaterol
phenelzine protriptyline
phenelzine pseudoephedrine
phenelzine rivastigmine
phenelzine rizatriptan
phenelzine salbutamol
phenelzine sertraline
phenelzine sibutramine
phenelzine sumatriptan
phenelzine terbutaline
phenelzine tetrabenazine
phenelzine tolazamide
phenelzine tolbutamide
phenelzine tolcapone
phenelzine tramadol
phenelzine trimipramine
phenelzine tryptophanyl-5'amp
phenelzine venlafaxine
phenelzine zolmitriptan
terbinafine acenocoumarol
terbinafine aminophylline
terbinafine amitriptyline
terbinafine amoxapine
terbinafine anisindione
terbinafine aripiprazole
terbinafine atomoxetine
terbinafine atomoxetine
terbinafine caffeine
terbinafine captopril
terbinafine carvedilol
terbinafine chloroquine
terbinafine chlorpromazine
terbinafine clomipramine
terbinafine codeine
terbinafine cyclosporine
terbinafine cyclosporine
terbinafine desipramine
terbinafine desipramine
terbinafine dextromethorphan
terbinafine dextromethorphan
terbinafine dicumarol
terbinafine doxepin
terbinafine doxorubicin
terbinafine duloxetine
terbinafine dyphylline
terbinafine flecainide
terbinafine fluoxetine
terbinafine fluphenazine
terbinafine fluvoxamine
terbinafine haloperidol
terbinafine imipramine
terbinafine imipramine
terbinafine lidocaine
terbinafine lomustine
terbinafine maprotiline
terbinafine methamphetamine
terbinafine metoprolol
terbinafine mexiletine
terbinafine mirtazapine
terbinafine moclobemide
terbinafine nefazodone
terbinafine nortriptyline
terbinafine nortriptyline
terbinafine oxtriphylline
terbinafine paroxetine
terbinafine perphenazine
terbinafine pipotiazine
terbinafine procainamide
terbinafine promethazine
terbinafine propafenone
terbinafine propranolol
terbinafine protriptyline
terbinafine rifabutin
terbinafine rifampin
terbinafine rifampin
terbinafine rifapentine
terbinafine risperidone
terbinafine sertraline
terbinafine tamoxifen
terbinafine tamsulosin
terbinafine tetrabenazine
terbinafine theophylline
terbinafine thioridazine
terbinafine timolol
terbinafine tolterodine
terbinafine trimipramine
terbinafine venlafaxine
terbinafine warfarin
terbinafine zuclopenthixol
terbinafine doxorubicin_transdrug
clonidine acebutolol
clonidine amitriptyline
clonidine amoxapine
clonidine atenolol
clonidine betaxolol
clonidine bevantolol
clonidine bisoprolol
clonidine carteolol
clonidine carvedilol
clonidine clomipramine
clonidine desipramine
clonidine doxepin
clonidine esmolol
clonidine imipramine
clonidine labetalol
clonidine metoprolol
clonidine mirtazapine
clonidine nadolol
clonidine nortriptyline
clonidine oxprenolol
clonidine penbutolol
clonidine pindolol
clonidine practolol
clonidine propranolol
clonidine protriptyline
clonidine sotalol
clonidine timolol
clonidine trimipramine
quinidine acenocoumarol
quinidine amiloride
quinidine amiodarone
quinidine amitriptyline
quinidine amobarbital
quinidine anisindione
quinidine aprobarbital
quinidine aripiprazole
quinidine atazanavir
quinidine atomoxetine
quinidine atracurium
quinidine butabarbital
quinidine butalbital
quinidine butethal
quinidine cimetidine
quinidine cisapride
quinidine clarithromycin
quinidine clomipramine
quinidine codeine
quinidine desipramine
quinidine dextromethorphan
quinidine dicumarol
quinidine digitoxin
quinidine digoxin
quinidine dihydroquinidine_barbiturate
quinidine diltiazem
quinidine donepezil
quinidine doxepin
quinidine erythromycin
quinidine fosphenytoin
quinidine galantamine
quinidine gallamine_triethiodide
quinidine gatifloxacin
quinidine grepafloxacin
quinidine heptabarbital
quinidine hexobarbital
quinidine imipramine
quinidine itraconazole
quinidine ketoconazole
quinidine levofloxacin
quinidine magnesium
quinidine mesoridazine
quinidine methohexital
quinidine methylphenobarbital
quinidine metocurine
quinidine moxifloxacin
quinidine nelfinavir
quinidine nifedipine
quinidine nortriptyline
quinidine ofloxacin
quinidine pancuronium
quinidine pentobarbital
quinidine phenobarbital
quinidine phenytoin
quinidine posaconazole
quinidine primidone
quinidine procainamide
quinidine propafenone
quinidine protriptyline
quinidine quinidine_barbiturate
quinidine quinupristin
quinidine ranolazine
quinidine rifampin
quinidine ritonavir
quinidine rivastigmine
quinidine salicylate-magnesium
quinidine secobarbital
quinidine sodium_bicarbonate
quinidine sparfloxacin
quinidine succinylcholine
quinidine talbutal
quinidine telithromycin
quinidine terfenadine
quinidine thioridazine
quinidine trimipramine
quinidine vecuronium
quinidine verapamil
quinidine voriconazole
quinidine warfarin
quinidine ziprasidone
bosentan acenocoumarol
bosentan anisindione
bosentan atorvastatin
bosentan cerivastatin
bosentan cyclosporine
bosentan dicumarol
bosentan ethinyl_estradiol
bosentan glibenclamide
bosentan itraconazole
bosentan ketoconazole
bosentan lovastatin
bosentan medroxyprogesterone
bosentan mestranol
bosentan norethindrone
bosentan simvastatin
bosentan voriconazole
bosentan warfarin
trazodone acenocoumarol
trazodone almotriptan
trazodone aminoglutethimide
trazodone amiodarone
trazodone amitriptyline
trazodone amoxapine
trazodone amprenavir
trazodone anisindione
trazodone aprepitant
trazodone aripiprazole
trazodone atazanavir
trazodone atomoxetine
trazodone bosentan
trazodone bromocriptine
trazodone buspirone
trazodone cabergoline
trazodone caffeine
trazodone captopril
trazodone carbamazepine
trazodone carvedilol
trazodone chloroquine
trazodone chlorpromazine
trazodone cimetidine
trazodone citalopram
trazodone clarithromycin
trazodone clomipramine
trazodone clotrimazole
trazodone conivaptan
trazodone cyclosporine
trazodone darunavir
trazodone delavirdine
trazodone desipramine
trazodone dexamethasone
trazodone dextromethorphan
trazodone dicumarol
trazodone dihydroergotamine
trazodone diltiazem
trazodone donepezil
trazodone doxepin
trazodone doxorubicin
trazodone doxycycline
trazodone duloxetine
trazodone efavirenz
trazodone eletriptan
trazodone ergoloid_mesylate
trazodone ergonovine
trazodone ergotamine
trazodone erythromycin
trazodone escitalopram
trazodone etravirine
trazodone flecainide
trazodone fluconazole
trazodone fluoxetine
trazodone fluphenazine
trazodone fluvoxamine
trazodone fosamprenavir
trazodone fosphenytoin
trazodone frovatriptan
trazodone furazolidone
trazodone galantamine
trazodone ginkgo_biloba
trazodone haloperidol
trazodone imatinib
trazodone imipramine
trazodone indinavir
trazodone indinavir
trazodone isocarboxazid
trazodone isoniazid
trazodone itraconazole
trazodone itraconazole
trazodone ketoconazole
trazodone ketoconazole
trazodone lapatinib
trazodone lidocaine
trazodone linezolid
trazodone lithium
trazodone lomustine
trazodone lopinavir
trazodone maprotiline
trazodone meperidine
trazodone methamphetamine
trazodone methylergonovine
trazodone metoprolol
trazodone metronidazole
trazodone mexiletine
trazodone miconazole
trazodone mirtazapine
trazodone moclobemide
trazodone nafcillin
trazodone naratriptan
trazodone nebivolol
trazodone nefazodone
trazodone nefazodone
trazodone nelfinavir
trazodone nevirapine
trazodone nicardipine
trazodone norfloxacin
trazodone nortriptyline
trazodone oxcarbazepine
trazodone paroxetine
trazodone pentobarbital
trazodone pergolide
trazodone perphenazine
trazodone phenelzine
trazodone phenobarbital
trazodone phenytoin
trazodone pipotiazine
trazodone posaconazole
trazodone primidone
trazodone procainamide
trazodone procarbazine
trazodone promethazine
trazodone propafenone
trazodone protriptyline
trazodone quinidine
trazodone rasagiline
trazodone rifabutin
trazodone rifampin
trazodone rifapentine
trazodone risperidone
trazodone ritonavir
trazodone ritonavir
trazodone rivastigmine
trazodone rizatriptan
trazodone s-adenosylmethionine
trazodone saquinavir
trazodone selegiline
trazodone sertraline
trazodone sibutramine
trazodone st._john's_wort
trazodone sumatriptan
trazodone tamoxifen
trazodone tamsulosin
trazodone telithromycin
trazodone tetrabenazine
trazodone tetracycline
trazodone thioridazine
trazodone timolol
trazodone tipranavir
trazodone tolterodine
trazodone tramadol
trazodone trimipramine
trazodone venlafaxine
trazodone verapamil
trazodone voriconazole
trazodone warfarin
trazodone zolmitriptan
trazodone zuclopenthixol
trazodone sitaxentan
reserpine dobutamine
reserpine dopamine
reserpine ephedra
reserpine ephedrine
reserpine epinephrine
reserpine fenoterol
reserpine isoproterenol
reserpine mephentermine
reserpine metaraminol
reserpine methoxamine
reserpine norepinephrine
reserpine orciprenaline
reserpine phenylephrine
reserpine phenylpropanolamine
reserpine pirbuterol
reserpine procaterol
reserpine pseudoephedrine
reserpine salbutamol
reserpine terbutaline
chlorthalidone amantadine
chlorthalidone deslanoside
chlorthalidone diazoxide
chlorthalidone digitoxin
chlorthalidone digoxin
chlorthalidone dofetilide
chlorthalidone lithium
chlorpromazine amphetamine
chlorpromazine benzphetamine
chlorpromazine bromocriptine
chlorpromazine cisapride
chlorpromazine dexfenfluramine
chlorpromazine dextroamphetamine
chlorpromazine diethylpropion
chlorpromazine donepezil
chlorpromazine fenfluramine
chlorpromazine galantamine
chlorpromazine gatifloxacin
chlorpromazine grepafloxacin
chlorpromazine guanethidine
chlorpromazine levofloxacin
chlorpromazine mazindol
chlorpromazine meperidine
chlorpromazine mesoridazine
chlorpromazine methamphetamine
chlorpromazine metrizamide
chlorpromazine phendimetrazine
chlorpromazine phenmetrazine
chlorpromazine phentermine
chlorpromazine phenylpropanolamine
chlorpromazine pindolol
chlorpromazine propranolol
chlorpromazine rivastigmine
chlorpromazine sparfloxacin
chlorpromazine terfenadine
chlorpromazine thioridazine
chlorpromazine ziprasidone
penciclovir aluminium
penciclovir attapulgite
penciclovir digoxin
penciclovir iron
penciclovir kaolin
ticarcillin amikacin
ticarcillin demeclocycline
ticarcillin doxycycline
ticarcillin fusidic_acid
ticarcillin gentamicin
ticarcillin kanamycin
ticarcillin minocycline
ticarcillin neomycin
ticarcillin oxytetracycline
ticarcillin streptomycin
ticarcillin tetracycline
ticarcillin tobramycin
chlorzoxazone disulfiram
fludarabine dipyridamole
fludarabine pentostatin
quetiapine clarithromycin
quetiapine donepezil
quetiapine erythromycin
quetiapine ethotoin
quetiapine fosphenytoin
quetiapine galantamine
quetiapine ketoconazole
quetiapine mephenytoin
quetiapine phenytoin
quetiapine quinupristin
quetiapine rivastigmine
captopril amiloride
captopril drospirenone
captopril lithium
captopril potassium
captopril spironolactone
captopril tizanidine
captopril triamterene
mercaptopurine acenocoumarol
mercaptopurine allopurinol
mercaptopurine anisindione
mercaptopurine atracurium
mercaptopurine dicumarol
mercaptopurine doxacurium
mercaptopurine gallamine_triethiodide
mercaptopurine mesalazine
mercaptopurine metocurine
mercaptopurine mivacurium
mercaptopurine olsalazine
mercaptopurine pancuronium
mercaptopurine sulfasalazine
mercaptopurine tubocurarine
mercaptopurine vecuronium
mercaptopurine warfarin
griseofulvin acenocoumarol
griseofulvin amobarbital
griseofulvin anisindione
griseofulvin aprobarbital
griseofulvin aspirin
griseofulvin butabarbital
griseofulvin butalbital
griseofulvin butethal
griseofulvin chlorotrianisene
griseofulvin clomifene
griseofulvin conjugated_estrogens
griseofulvin cyclosporine
griseofulvin dicumarol
griseofulvin diethylstilbestrol
griseofulvin dihydroquinidine_barbiturate
griseofulvin estradiol
griseofulvin estriol
griseofulvin estrone
griseofulvin estropipate
griseofulvin ethinyl_estradiol
griseofulvin heptabarbital
griseofulvin hexobarbital
griseofulvin medroxyprogesterone
griseofulvin megestrol
griseofulvin mestranol
griseofulvin methohexital
griseofulvin methylphenobarbital
griseofulvin norethindrone
griseofulvin pentobarbital
griseofulvin phenobarbital
griseofulvin primidone
griseofulvin quinestrol
griseofulvin quinidine_barbiturate
griseofulvin secobarbital
griseofulvin talbutal
griseofulvin warfarin
gatifloxacin acenocoumarol
gatifloxacin aluminium
gatifloxacin amiodarone
gatifloxacin anisindione
gatifloxacin bepridil
gatifloxacin bretylium
gatifloxacin chlorpromazine
gatifloxacin dicumarol
gatifloxacin digoxin
gatifloxacin dihydroquinidine_barbiturate
gatifloxacin disopyramide
gatifloxacin fluphenazine
gatifloxacin iron
gatifloxacin magnesium
gatifloxacin magnesium_oxide
gatifloxacin mesoridazine
gatifloxacin methotrimeprazine
gatifloxacin perphenazine
gatifloxacin prochlorperazine
gatifloxacin promazine
gatifloxacin promethazine
gatifloxacin propiomazine
gatifloxacin quinidine
gatifloxacin quinidine_barbiturate
gatifloxacin quinupristin
gatifloxacin salicylate-magnesium
gatifloxacin sotalol
gatifloxacin sucralfate
gatifloxacin thiethylperazine
gatifloxacin thioridazine
gatifloxacin trifluoperazine
gatifloxacin triflupromazine
gatifloxacin warfarin
gatifloxacin zinc
netilmicin atracurium
netilmicin bumetanide
netilmicin cefamandole
netilmicin cefazolin
netilmicin cefonicid
netilmicin cefoperazone
netilmicin ceforanide
netilmicin cefotaxime
netilmicin cefotetan
netilmicin cefoxitin
netilmicin cefradine
netilmicin ceftazidime
netilmicin ceftizoxime
netilmicin ceftriaxone
netilmicin cefuroxime
netilmicin cephalothin_group
netilmicin cephapirin
netilmicin cisplatin
netilmicin doxacurium
netilmicin ethacrynic_acid
netilmicin furosemide
netilmicin gallamine_triethiodide
netilmicin metocurine
netilmicin mivacurium
netilmicin pancuronium
netilmicin pipecuronium
netilmicin rocuronium
netilmicin succinylcholine
netilmicin thalidomide
netilmicin torasemide
netilmicin tubocurarine
netilmicin vecuronium
chlorprothixene donepezil
chlorprothixene galantamine
chlorprothixene guanethidine
chlorprothixene rivastigmine
epinephrine acebutolol
epinephrine alseroxylon
epinephrine amitriptyline
epinephrine amoxapine
epinephrine atenolol
epinephrine betaxolol
epinephrine bevantolol
epinephrine bisoprolol
epinephrine carteolol
epinephrine carvedilol
epinephrine clomipramine
epinephrine deserpidine
epinephrine desipramine
epinephrine doxepin
epinephrine entacapone
epinephrine ergonovine
epinephrine esmolol
epinephrine guanethidine
epinephrine imipramine
epinephrine isocarboxazid
epinephrine labetalol
epinephrine linezolid
epinephrine methyldopa
epinephrine methylergonovine
epinephrine metoprolol
epinephrine midodrine
epinephrine moclobemide
epinephrine nadolol
epinephrine nortriptyline
epinephrine oxprenolol
epinephrine oxytocin
epinephrine pargyline
epinephrine penbutolol
epinephrine phenelzine
epinephrine pindolol
epinephrine practolol
epinephrine propranolol
epinephrine protriptyline
epinephrine rasagiline
epinephrine reserpine
epinephrine sotalol
epinephrine timolol
epinephrine tranylcypromine
epinephrine trimipramine
tenoxicam acenocoumarol
tenoxicam alendronate
tenoxicam anisindione
tenoxicam chlorthalidone
tenoxicam chlorthalidone
tenoxicam cholestyramine
tenoxicam cyclosporine
tenoxicam dicumarol
tenoxicam hydrochlorothiazide
tenoxicam lithium
tenoxicam methotrexate
tenoxicam metolazone
tenoxicam warfarin
celecoxib acenocoumarol
celecoxib anisindione
celecoxib dicumarol
celecoxib fluconazole
celecoxib lithium
celecoxib rifampin
celecoxib warfarin
ofloxacin acenocoumarol
ofloxacin aluminium
ofloxacin anisindione
ofloxacin bismuth
ofloxacin calcium
ofloxacin dicumarol
ofloxacin dihydroquinidine_barbiturate
ofloxacin foscarnet
ofloxacin iron
ofloxacin magnesium
ofloxacin magnesium_oxide
ofloxacin procainamide
ofloxacin quinidine
ofloxacin quinidine_barbiturate
ofloxacin sucralfate
ofloxacin warfarin
ofloxacin zinc
praziquantel carbamazepine
praziquantel chloroquine
praziquantel phenytoin
praziquantel rifampin
gentamicin atracurium
gentamicin bumetanide
gentamicin cefamandole
gentamicin cefazolin
gentamicin cefonicid
gentamicin cefoperazone
gentamicin ceforanide
gentamicin cefotaxime
gentamicin cefotetan
gentamicin cefoxitin
gentamicin cefradine
gentamicin ceftazidime
gentamicin ceftizoxime
gentamicin ceftriaxone
gentamicin cefuroxime
gentamicin cephalothin_group
gentamicin cephapirin
gentamicin cisplatin
gentamicin doxacurium
gentamicin ethacrynic_acid
gentamicin furosemide
gentamicin gallamine_triethiodide
gentamicin metocurine
gentamicin mivacurium
gentamicin pancuronium
gentamicin pipecuronium
gentamicin rocuronium
gentamicin succinylcholine
gentamicin thalidomide
gentamicin torasemide
gentamicin tubocurarine
gentamicin vecuronium
losartan amiloride
losartan drospirenone
losartan indomethacin
losartan lithium
losartan potassium
losartan rifampin
losartan spironolactone
losartan triamterene
dimenhydrinate donepezil
dimenhydrinate galantamine
dimenhydrinate rivastigmine
flucloxacillin demeclocycline
flucloxacillin doxycycline
flucloxacillin ethinyl_estradiol
flucloxacillin mestranol
flucloxacillin methacycline
flucloxacillin methotrexate
flucloxacillin minocycline
flucloxacillin oxytetracycline
flucloxacillin rolitetracycline
flucloxacillin tetracycline
trifluoperazine amphetamine
trifluoperazine benzphetamine
trifluoperazine bromocriptine
trifluoperazine cisapride
trifluoperazine dexfenfluramine
trifluoperazine dextroamphetamine
trifluoperazine diethylpropion
trifluoperazine donepezil
trifluoperazine fenfluramine
trifluoperazine galantamine
trifluoperazine gatifloxacin
trifluoperazine grepafloxacin
trifluoperazine guanethidine
trifluoperazine levofloxacin
trifluoperazine mazindol
trifluoperazine methamphetamine
trifluoperazine metrizamide
trifluoperazine phendimetrazine
trifluoperazine phenmetrazine
trifluoperazine phentermine
trifluoperazine phenylpropanolamine
trifluoperazine rivastigmine
trifluoperazine sparfloxacin
trifluoperazine terfenadine
midodrine betamethasone
midodrine cortisone_acetate
midodrine dexamethasone
midodrine dobutamine
midodrine dopamine
midodrine ephedra
midodrine ephedrine
midodrine epinephrine
midodrine fenoterol
midodrine fludrocortisone
midodrine hydrocortisone
midodrine isocarboxazid
midodrine isoproterenol
midodrine mephentermine
midodrine metaraminol
midodrine methoxamine
midodrine methylprednisolone
midodrine norepinephrine
midodrine orciprenaline
midodrine paramethasone
midodrine phenelzine
midodrine phenylephrine
midodrine phenylpropanolamine
midodrine pirbuterol
midodrine prednisolone
midodrine prednisone
midodrine procaterol
midodrine pseudoephedrine
midodrine rasagiline
midodrine salbutamol
midodrine terbutaline
midodrine tranylcypromine
midodrine triamcinolone
esmolol acetohexamide
esmolol chlorpropamide
esmolol clonidine
esmolol dihydroergotamine
esmolol dihydroergotoxine
esmolol disopyramide
esmolol epinephrine
esmolol ergonovine
esmolol ergotamine
esmolol fenoterol
esmolol formoterol
esmolol glibenclamide
esmolol gliclazide
esmolol glipizide
esmolol glisoxepide
esmolol glycodiazine
esmolol ibuprofen
esmolol indomethacin
esmolol insulin
esmolol insulin-aspart
esmolol insulin-detemir
esmolol insulin-glargine
esmolol insulin-glulisine
esmolol insulin-lispro
esmolol isoproterenol
esmolol lidocaine
esmolol methysergide
esmolol orciprenaline
esmolol pirbuterol
esmolol piroxicam
esmolol prazosin
esmolol procaterol
esmolol repaglinide
esmolol salbutamol
esmolol salmeterol
esmolol terbutaline
esmolol tolazamide
esmolol tolbutamide
esmolol verapamil
metoclopramide atovaquone
metoclopramide cyclosporine
metoclopramide levodopa
